,id,full_name,first_name,last_name,is_active
1164,76679,Bo Erias,Bo,Erias,False
1165,76680,Keith Erickson,Keith,Erickson,False
1166,76681,Julius Erving,Julius,Erving,False
1167,1915,Evan Eschmeyer,Evan,Eschmeyer,False
1168,76682,Jack Eskridge,Jack,Eskridge,False
1169,76683,Vincenzo Esposito,Vincenzo,Esposito,False
1170,1629234,Drew Eubanks,Drew,Eubanks,True
1171,76687,Bob Evans,Bob,Evans,False
1172,967,Brian Evans,Brian,Evans,False
1173,76685,Earl Evans,Earl,Evans,False
1174,1628980,Jacob Evans,Jacob,Evans,True
1175,1628393,Jawun Evans,Jawun,Evans,False
1176,202379,Jeremy Evans,Jeremy,Evans,False
1177,2230,Maurice Evans,Maurice,Evans,False
1178,76686,Mike Evans,Mike,Evans,False
1179,2501,Reggie Evans,Reggie,Evans,False
1180,201936,Tyreke Evans,Tyreke,Evans,False
1181,101137,Daniel Ewing,Daniel,Ewing,False
1182,121,Patrick Ewing,Patrick,Ewing,False
1183,201607,Patrick Ewing,Patrick,Ewing,False
1184,203957,Dante Exum,Dante,Exum,True
1185,201963,Christian Eyenga,Christian,Eyenga,False
1186,203105,Festus Ezeli,Festus,Ezeli,False
1187,76689,Johnny Ezersky,Johnny,Ezersky,False
1188,76690,Joe Fabel,Joe,Fabel,False
1189,76691,John Fairchild,John,Fairchild,False
1190,1629605,Tacko Fall,Tacko,Fall,True
1191,76692,Phil Farbman,Phil,Farbman,False
1192,202702,Kenneth Faried,Kenneth,Faried,False
1193,76693,Dick Farley,Dick,Farley,False
1194,200770,Jordan Farmar,Jordan,Farmar,False
1195,2824,Desmon Farmer,Desmon,Farmer,False
1196,76695,Jim Farmer,Jim,Farmer,False
1197,76694,Mike Farmer,Mike,Farmer,False
1198,1108,Tony Farmer,Tony,Farmer,False
1199,76696,Bob Faught,Bob,Faught,False
1200,203543,Vitor Faverani,Vitor,Faverani,False
1201,202324,Derrick Favors,Derrick,Favors,True
1202,201174,Nick Fazekas,Nick,Fazekas,False
1203,76697,Dave Fedor,Dave,Fedor,False
1204,76698,Bob Feerick,Bob,Feerick,False
1205,76699,Butch Feher,Butch,Feher,False
1206,994,Jamie Feick,Jamie,Feick,False
1207,76701,Ron Feiereisel,Ron,Feiereisel,False
1208,76702,George Feigenbaum,George,Feigenbaum,False
1209,76703,Dave Feitl,Dave,Feitl,False
1210,1627770,Kay Felder,Kay,Felder,False
1211,1626245,Cristiano Felicio,Cristiano,Felicio,True
1212,203467,Carrick Felix,Carrick,Felix,False
1213,101230,Noel Felix,Noel,Felix,False
1214,76704,Ray Felix,Ray,Felix,False
1215,101109,Raymond Felton,Raymond,Felton,False
1216,76705,Jake Fendley,Jake,Fendley,False
1217,76706,Bill Fenley,Bill,Fenley,False
1218,2724,Desmond Ferguson,Desmond,Ferguson,False
1219,1628390,Terrance Ferguson,Terrance,Ferguson,True
1220,201164,Rudy Fernandez,Rudy,Fernandez,False
1221,1628981,Bruno Fernando,Bruno,Fernando,True
1222,76707,Eric Fernsten,Eric,Fernsten,False
1223,76708,Al Ferrari,Al,Ferrari,False
1224,76709,Rolando Ferreira,Rolando,Ferreira,False
1225,273,Duane Ferrell,Duane,Ferrell,False
1226,1627812,Yogi Ferrell,Yogi,Ferrell,True
1227,76711,Arnie Ferrin,Arnie,Ferrin,False
1228,76712,Bob Ferry,Bob,Ferry,False
1229,198,Danny Ferry,Danny,Ferry,False
1230,201178,Kyrylo Fesenko,Kyrylo,Fesenko,False
1231,76713,Kenny Fields,Kenny,Fields,False
1232,202361,Landry Fields,Landry,Fields,False
1233,76714,Ron Filipek,Ron,Filipek,False
1234,76715,Greg Fillmore,Greg,Fillmore,False
1235,76716,Hank Finkel,Hank,Finkel,False
1236,714,Michael Finley,Michael,Finley,False
1237,76717,Danny Finn,Danny,Finn,False
1238,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,True
1239,900,Matt Fish,Matt,Fish,False
1240,965,Derek Fisher,Derek,Fisher,False
1241,2809,Gerald Fitch,Gerald,Fitch,False
1242,76720,Bob Fitzgerald,Bob,Fitzgerald,False
1243,76719,Dick Fitzgerald,Dick,Fitzgerald,False
1244,2033,Marcus Fizer,Marcus,Fizer,False
1245,76721,Jerry Fleishman,Jerry,Fleishman,False
1246,76722,Al Fleming,Al,Fleming,False
1247,76723,Ed Fleming,Ed,Fleming,False
1248,313,Vern Fleming,Vern,Fleming,False
1249,2784,Luis Flores,Luis,Flores,False
1250,76725,Bruce Flowers,Bruce,Flowers,False
1251,76726,Sleepy Floyd,Sleepy,Floyd,False
1252,201938,Jonny Flynn,Jonny,Flynn,False
1253,76727,Mike Flynn,Mike,Flynn,False
1254,76728,Larry Fogle,Larry,Fogle,False
1255,76729,Jack Foley,Jack,Foley,False
1256,1829,Ike Fontaine,Ike,Fontaine,False
1257,76731,Levi Fontaine,Levi,Fontaine,False
1258,202880,Jeff Foote,Jeff,Foote,False
1259,1627854,Bryn Forbes,Bryn,Forbes,True
1260,201814,Gary Forbes,Gary,Forbes,False
1261,76732,Alphonso Ford,Alphonso,Ford,False
1262,2228,Alton Ford,Alton,Ford,False
1263,76733,Chris Ford,Chris,Ford,False
1264,76734,Don Ford,Don,Ford,False
1265,76735,Jake Ford,Jake,Ford,False
1266,76736,Phil Ford,Phil,Ford,False
1267,101213,Sharrod Ford,Sharrod,Ford,False
1268,726,Sherell Ford,Sherell,Ford,False
1269,2551,T.J. Ford,T.J.,Ford,False
1270,76738,Donnie Forman,Donnie,Forman,False
1271,76739,Bayard Forrest,Bayard,Forrest,False
1272,2218,Joseph Forte,Joseph,Forte,False
1273,202622,Courtney Fortson,Courtney,Fortson,False
1274,1504,Danny Fortson,Danny,Fortson,False
1275,76740,Fred Foster,Fred,Foster,False
1276,323,Greg Foster,Greg,Foster,False
1277,1902,Jeff Foster,Jeff,Foster,False
1278,76742,Rod Foster,Rod,Foster,False
1279,2238,Antonis Fotsis,Antonis,Fotsis,False
1280,203095,Evan Fournier,Evan,Fournier,True
1281,76744,Larry Foust,Larry,Foust,False
1282,76745,Jerry Fowler,Jerry,Fowler,False
1283,1762,Tremaine Fowlkes,Tremaine,Fowlkes,False
1284,1628368,De'Aaron Fox,De'Aaron,Fox,True
1285,76746,Harold Fox,Harold,Fox,False
1286,76747,Jim Fox,Jim,Fox,False
1287,296,Rick Fox,Rick,Fox,False
1288,200751,Randy Foye,Randy,Foye,False
1289,1502,Adonal Foyle,Adonal,Foyle,False
1290,2499,Richie Frahm,Richie,Frahm,False
1291,1883,Steve Francis,Steve,Francis,False
1292,76748,Tellis Frank,Tellis,Frank,False
1293,76749,Nat Frankel,Nat,Frankel,False
1294,203479,Jamaal Franklin,Jamaal,Franklin,False
1295,1629606,Robert Franks,Robert,Franks,True
1296,1626187,Michael Frazier,Michael,Frazier,True
1297,204025,Tim Frazier,Tim,Frazier,True
1298,76750,Walt Frazier,Walt,Frazier,False
1299,76751,Will Frazier,Will,Frazier,False
1300,1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,True
1301,76752,Anthony Frederick,Anthony,Frederick,False
1302,202690,Jimmer Fredette,Jimmer,Fredette,False
1303,76753,World Free,World,Free,False
1304,200777,Joel Freeland,Joel,Freeland,False
1305,76754,Donnie Freeman,Donnie,Freeman,False
1306,76755,Gary Freeman,Gary,Freeman,False
1307,76756,Rod Freeman,Rod,Freeman,False
1308,2782,Matt Freije,Matt,Freije,False
1309,76757,Frido Frey,Frido,Frey,False
1310,76758,Larry Friend,Larry,Friend,False
1311,76759,Pat Frink,Pat,Frink,False
1312,76760,Jim Fritsche,Jim,Fritsche,False
1313,101112,Channing Frye,Channing,Frye,False
1314,76761,Bernie Fryer,Bernie,Fryer,False
1315,76762,Frank Fucarino,Frank,Fucarino,False
1316,76763,Herm Fuetsch,Herm,Fuetsch,False
1317,76764,Joe Fulks,Joe,Fulks,False
1318,2673,Hiram Fuller,Hiram,Fuller,False
1319,957,Todd Fuller,Todd,Fuller,False
1320,76765,Tony Fuller,Tony,Fuller,False
1321,1628365,Markelle Fultz,Markelle,Fultz,True
1322,1444,Lawrence Funderburke,Lawrence,Funderburke,False
1323,76767,Terry Furlow,Terry,Furlow,False
1324,76768,Billy Gabor,Billy,Gabor,False
1325,1629117,Wenyen Gabriel,Wenyen,Gabriel,True
1326,2429,Dan Gadzuric,Dan,Gadzuric,False
1327,202070,Tony Gaffney,Tony,Gaffney,False
1328,1629655,Daniel Gafford,Daniel,Gafford,True
1329,101184,Deng Gai,Deng,Gai,False
1330,76769,Elmer R. Gainer,Elmer R.,Gainer,False
1331,76770,Corey Gaines,Corey,Gaines,False
1332,2558,Reece Gaines,Reece,Gaines,False
1333,202178,Sundiata Gaines,Sundiata,Gaines,False
1334,76771,Mike Gale,Mike,Gale,False
1335,76772,Chad Gallagher,Chad,Gallagher,False
1336,76773,Harry Gallatin,Harry,Gallatin,False
1337,201568,Danilo Gallinari,Danilo,Gallinari,True
1338,204038,Langston Galloway,Langston,Galloway,True
1339,76774,Dave Gambee,Dave,Gambee,False
1340,333,Kevin Gamble,Kevin,Gamble,False
1341,76776,Bob Gantt,Bob,Gantt,False
1342,200816,Jorge Garbajosa,Jorge,Garbajosa,False
1343,2092,Ruben Garces,Ruben,Garces,False
1344,2682,Alex Garcia,Alex,Garcia,False
1345,101128,Francisco Garcia,Francisco,Garcia,False
1346,76778,Earl Gardner,Earl,Gardner,False
1347,201242,Thomas Gardner,Thomas,Gardner,False
1348,76779,Vern Gardner,Vern,Gardner,False
1349,76780,Jack Garfinkel,Jack,Garfinkel,False
1350,1627868,Patricio Garino,Patricio,Garino,False
1351,1629636,Darius Garland,Darius,Garland,True
1352,76781,Gary Garland,Gary,Garland,False
1353,76782,Winston Garland,Winston,Garland,False
1354,76783,Dick Garmaker,Dick,Garmaker,False
1355,1612,Chris Garner,Chris,Garner,False
1356,76785,Bill Garnett,Bill,Garnett,False
1357,708,Kevin Garnett,Kevin,Garnett,False
1358,1831,Marlon Garnett,Marlon,Garnett,False
1359,1628656,Billy Garrett,Billy,Garrett,False
1360,76786,Calvin Garrett,Calvin,Garrett,False
1361,1051,Dean Garrett,Dean,Garrett,False
1362,203197,Diante Garrett,Diante,Garrett,False
1363,76788,Eldo Garrett,Eldo,Garrett,False
1364,76789,Rowland Garrett,Rowland,Garrett,False
1365,76790,Tom Garrick,Tom,Garrick,False
1366,76791,John Garris,John,Garris,False
1367,1619,Kiwane Garris,Kiwane,Garris,False
1368,1727,Pat Garrity,Pat,Garrity,False
1369,76793,Jim Garvin,Jim,Garvin,False
1370,201188,Marc Gasol,Marc,Gasol,True
1371,2200,Pau Gasol,Pau,Gasol,True
1372,76794,Frank Gates,Frank,Gates,False
1373,423,Chris Gatling,Chris,Gatling,False
1374,930,Kenny Gattison,Kenny,Gattison,False
1375,200752,Rudy Gay,Rudy,Gay,True
1376,76797,Ed Gayda,Ed,Gayda,False
1377,1845,Andrew Gaze,Andrew,Gaze,False
1378,1627771,Michael Gbinije,Michael,Gbinije,False
1379,1002,Reggie Geary,Reggie,Geary,False
1380,202087,Alonzo Gee,Alonzo,Gee,False
1381,761,Matt Geiger,Matt,Geiger,False
1382,101153,Mickael Gelabale,Mickael,Gelabale,False
1383,1904,Devean George,Devean,George,False
1384,76800,Jack George,Jack,George,False
1385,202331,Paul George,Paul,George,True
1386,76801,Tate George,Tate,George,False
1387,1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,False
1388,76802,Gus Gerard,Gus,Gerard,False
1389,76803,Derrick Gervin,Derrick,Gervin,False
1390,76804,George Gervin,George,Gervin,False
1391,76805,Gorham Getchell,Gorham,Getchell,False
1392,76806,John Gianelli,John,Gianelli,False
1393,76807,Dick Gibbs,Dick,Gibbs,False
1394,200789,Daniel Gibson,Daniel,Gibson,False
1395,76808,Dee Gibson,Dee,Gibson,False
1396,1626780,Jonathan Gibson,Jonathan,Gibson,False
1397,76809,Mel Gibson,Mel,Gibson,False
1398,76810,Mike Gibson,Mike,Gibson,False
1399,201959,Taj Gibson,Taj,Gibson,True
1400,76811,Ward Gibson,Ward,Gibson,False
1401,201592,J.R. Giddens,J.R.,Giddens,False
1402,201821,Trey Gilder,Trey,Gilder,False
1403,1628385,Harry Giles III,Harry,Giles III,True
1404,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True
1405,2109,Eddie Gill,Eddie,Gill,False
1406,383,Kendall Gill,Kendall,Gill,False
1407,76812,Ben Gillery,Ben,Gillery,False
1408,76813,Gene Gillette,Gene,Gillette,False
1409,288,Armen Gilliam,Armen,Gilliam,False
1410,76815,Herm Gilliam,Herm,Gilliam,False
1411,600014,Artis Gilmore,Artis,Gilmore,False
1412,76817,Walt Gilmore,Walt,Gilmore,False
1413,76818,Chuck Gilmur,Chuck,Gilmur,False
1414,1938,Manu Ginobili,Manu,Ginobili,False
1415,1921,Gordan Giricek,Gordan,Giricek,False
1416,76819,Jack Givens,Jack,Givens,False
1417,202148,Mickell Gladness,Mickell,Gladness,False
1418,76820,George Glamack,George,Glamack,False
1419,76821,Gerald Glass,Gerald,Glass,False
1420,76822,Mike Glenn,Mike,Glenn,False
1421,76823,Norman Glick,Norman,Glick,False
1422,76824,Georgi Glouchkov,Georgi,Glouchkov,False
1423,76825,Clarence Glover,Clarence,Glover,False
1424,1901,Dion Glover,Dion,Glover,False
1425,2601,Andreas Glyniadakis,Andreas,Glyniadakis,False
1426,76826,Mike Gminski,Mike,Gminski,False
1427,203497,Rudy Gobert,Rudy,Gobert,True
1428,76827,Dan Godfread,Dan,Godfread,False
1429,76828,Tom Gola,Tom,Gola,False
1430,76829,Ben Goldfaden,Ben,Goldfaden,False
1431,924,Anthony Goldwire,Anthony,Goldwire,False
1432,101155,Ryan Gomes,Ryan,Gomes,False
1433,76830,Glen Gondrezick,Glen,Gondrezick,False
1434,76831,Grant Gondrezick,Grant,Gondrezick,False
1435,2400,Drew Gooden,Drew,Gooden,False
1436,76832,Gail Goodrich,Gail,Goodrich,False
1437,1864,Steve Goodrich,Steve,Goodrich,False
1438,203462,Archie Goodwin,Archie,Goodwin,False
1439,1629164,Brandon Goodwin,Brandon,Goodwin,True
1440,76833,Wilfred Goodwin,Wilfred,Goodwin,False
1441,203932,Aaron Gordon,Aaron,Gordon,True
1442,2732,Ben Gordon,Ben,Gordon,False
1443,204079,Drew Gordon,Drew,Gordon,False
1444,201569,Eric Gordon,Eric,Gordon,True
1445,76834,Lancaster Gordon,Lancaster,Gordon,False
1446,76835,Paul Gordon,Paul,Gordon,False
1447,101162,Marcin Gortat,Marcin,Gortat,False
1448,76836,Leo Gottlieb,Leo,Gottlieb,False
1449,202726,Andrew Goudelock,Andrew,Goudelock,False
1450,76837,Bato Govedarica,Bato,Govedarica,False
1451,76838,Joe Graboski,Joe,Graboski,False
1452,76839,Ricky Grace,Ricky,Grace,False
1453,1628984,Devonte' Graham,Devonte',Graham,True
1454,37,Greg Graham,Greg,Graham,False
1455,101121,Joey Graham,Joey,Graham,False
1456,76843,Mal Graham,Mal,Graham,False
1457,76841,Orlando Graham,Orlando,Graham,False
1458,76842,Paul Graham,Paul,Graham,False
1459,101211,Stephen Graham,Stephen,Graham,False
1460,1626203,Treveon Graham,Treveon,Graham,True
1461,76844,Jim Grandholm,Jim,Grandholm,False
1462,97,Ronnie Grandison,Ronnie,Grandison,False
1463,101122,Danny Granger,Danny,Granger,False
1464,76847,Stewart Granger,Stewart,Granger,False
1465,258,Brian Grant,Brian,Grant,False
1466,76850,Bud Grant,Bud,Grant,False
1467,202,Gary Grant,Gary,Grant,False
1468,285,Greg Grant,Greg,Grant,False
1469,265,Harvey Grant,Harvey,Grant,False
1470,270,Horace Grant,Horace,Grant,False
1471,203924,Jerami Grant,Jerami,Grant,True
1472,1626170,Jerian Grant,Jerian,Grant,False
1473,76852,Josh Grant,Josh,Grant,False
1474,1514,Paul Grant,Paul,Grant,False
1475,76853,Travis Grant,Travis,Grant,False
1476,1629055,Donte Grantham,Donte,Grantham,False
1477,76854,Don Grate,Don,Grate,False
1478,76855,Butch Graves,Butch,Graves,False
1479,201189,Aaron Gray,Aaron,Gray,False
1480,1070,Devin Gray,Devin,Gray,False
1481,1516,Ed Gray,Ed,Gray,False
1482,1026,Evric Gray,Evric,Gray,False
1483,76859,Gary Gray,Gary,Gray,False
1484,1627982,Josh Gray,Josh,Gray,True
1485,76860,Leonard Gray,Leonard,Gray,False
1486,76861,Stuart Gray,Stuart,Gray,False
1487,76862,Sylvester Gray,Sylvester,Gray,False
1488,76863,Wyndol Gray,Wyndol,Gray,False
1489,81,Jeff Grayer,Jeff,Grayer,False
1490,76865,Bob Greacen,Bob,Greacen,False
1491,920,A.C. Green,A.C.,Green,False
1492,201980,Danny Green,Danny,Green,True
1493,101209,Devin Green,Devin,Green,False
1494,203110,Draymond Green,Draymond,Green,True
1495,203475,Erick Green,Erick,Green,False
1496,101123,Gerald Green,Gerald,Green,True
1497,203210,JaMychal Green,JaMychal,Green,True
1498,1629750,Javonte Green,Javonte,Green,True
1499,201145,Jeff Green,Jeff,Green,True
1500,76867,Johnny Green,Johnny,Green,False
1501,76868,Ken Green,Ken,Green,False
1502,76869,Kenny Green,Kenny,Green,False
1503,600011,Lamar Green,Lamar,Green,False
1504,1036,Litterial Green,Litterial,Green,False
1505,76872,Luther Green,Luther,Green,False
1506,76873,Mike Green,Mike,Green,False
1507,76874,Rickey Green,Rickey,Green,False
1508,76875,Sean Green,Sean,Green,False
1509,76877,Si Green,Si,Green,False
1510,76876,Sidney Green,Sidney,Green,False
1511,76878,Steve Green,Steve,Green,False
1512,201192,Taurean Green,Taurean,Green,False
1513,76879,Tommy Green,Tommy,Green,False
1514,2584,Willie Green,Willie,Green,False
1515,201590,Donte Greene,Donte,Greene,False
1516,101158,Orien Greene,Orien,Greene,False
1517,76880,Jerry Greenspan,Jerry,Greenspan,False
1518,76881,David Greenwood,David,Greenwood,False
1519,76882,Hal Greer,Hal,Greer,False
1520,2696,Lynn Greer,Lynn,Greer,False
1521,76883,Gary Gregor,Gary,Gregor,False
1522,76884,Claude Gregory,Claude,Gregory,False
1523,76885,John Greig,John,Greig,False
1524,76886,Norm Grekin,Norm,Grekin,False
1525,76887,Kevin Grevey,Kevin,Grevey,False
1526,1559,Adrian Griffin,Adrian,Griffin,False
1527,201933,Blake Griffin,Blake,Griffin,True
1528,2204,Eddie Griffin,Eddie,Griffin,False
1529,76888,Greg Griffin,Greg,Griffin,False
1530,76889,Paul Griffin,Paul,Griffin,False
1531,201981,Taylor Griffin,Taylor,Griffin,False
1532,76890,Darrell Griffith,Darrell,Griffith,False
1533,76891,Chuck Grigsby,Chuck,Grigsby,False
1534,1575,Derek Grimm,Derek,Grimm,False
1535,76893,George Grimshaw,George,Grimshaw,False
1536,76894,Dick Groat,Dick,Groat,False
1537,76895,Bob Gross,Bob,Gross,False
1538,76896,Jerry Grote,Jerry,Grote,False
1539,76897,Alex Groza,Alex,Groza,False
1540,101219,Anthony Grundy,Anthony,Grundy,False
1541,76899,Ernie Grunfeld,Ernie,Grunfeld,False
1542,76900,Gene Guarilia,Gene,Guarilia,False
1543,76901,Petur Gudmundsson,Petur,Gudmundsson,False
1544,1629741,Marko Guduric,Marko,Guduric,True
1545,76902,Richie Guerin,Richie,Guerin,False
1546,339,Tom Gugliotta,Tom,Gugliotta,False
1547,76903,Andres Guibert,Andres,Guibert,False
1548,76904,Jay Guidinger,Jay,Guidinger,False
1549,76905,Coulby Gunther,Coulby,Gunther,False
1550,76906,Dave Gunther,Dave,Gunther,False
1551,76907,Al Guokas,Al,Guokas,False
1552,76908,Matt Guokas,Matt,Guokas,False
1553,76909,Matt Guokas,Matt,Guokas,False
1554,203268,Jorge Gutierrez,Jorge,Gutierrez,False
1555,1629657,Kyle Guy,Kyle,Guy,True
1556,2062,A.J. Guyton,A.J.,Guyton,False
1557,2775,Ha Seung-jin,,Ha Seung-jin,False
1558,1629060,Rui Hachimura,Rui,Hachimura,True
1559,76910,Rudy Hackett,Rudy,Hackett,False
1560,201632,Hamed Haddadi,Hamed,Haddadi,False
1561,76911,Scott Haffner,Scott,Haffner,False
1562,76912,Cliff Hagan,Cliff,Hagan,False
1563,76913,Glenn Hagan,Glenn,Hagan,False
1564,76914,Bob Hahn,Bob,Hahn,False
1565,76915,Al Hairston,Al,Hairston,False
1566,76916,Happy Hairston,Happy,Hairston,False
1567,76917,Lindsay Hairston,Lindsay,Hairston,False
1568,201612,Malik Hairston,Malik,Hairston,False
1569,203798,PJ Hairston,PJ,Hairston,False
1570,2409,Marcus Haislip,Marcus,Haislip,False
1571,76918,Chuck Halbert,Chuck,Halbert,False
1572,76919,Harvey Halbrook,Harvey,Halbrook,False
1573,76920,Bruce Hale,Bruce,Hale,False
1574,917,Jack Haley,Jack,Haley,False
1575,76922,Shaler Halimon,Shaler,Halimon,False
1576,1628985,Devon Hall,Devon,Hall,True
1577,200837,Mike Hall,Mike,Hall,False
1578,76923,Jeff Halliburton,Jeff,Halliburton,False
1579,1032,Darvin Ham,Darvin,Ham,False
1580,984,Steve Hamer,Steve,Hamer,False
1581,76925,Dale Hamilton,Dale,Hamilton,False
1582,1627772,Daniel Hamilton,Daniel,Hamilton,False
1583,76926,Dennis Hamilton,Dennis,Hamilton,False
1584,202706,Jordan Hamilton,Jordan,Hamilton,False
1585,203120,Justin Hamilton,Justin,Hamilton,False
1586,76927,Ralph Hamilton,Ralph,Hamilton,False
1587,1888,Richard Hamilton,Richard,Hamilton,False
1588,76928,Roylee Hamilton,Roylee,Hamilton,False
1589,76929,Steve Hamilton,Steve,Hamilton,False
1590,2347,Tang Hamilton,Tang,Hamilton,False
1591,676,Thomas Hamilton,Thomas,Hamilton,False
1592,1985,Zendon Hamilton,Zendon,Hamilton,False
1593,903,Geert Hammink,Geert,Hammink,False
1594,67,Tom Hammonds,Tom,Hammonds,False
1595,1627773,AJ Hammons,AJ,Hammons,False
1596,241,Darrin Hancock,Darrin,Hancock,False
1597,1052,Ben Handlogten,Ben,Handlogten,False
1598,76935,Cecil Hankins,Cecil,Hankins,False
1599,76936,Phil Hankinson,Phil,Hankinson,False
1600,1628605,Dusty Hannahs,Dusty,Hannahs,False
1601,76937,Alex Hannum,Alex,Hannum,False
1602,76938,Don Hanrahan,Don,Hanrahan,False
1603,76939,Rollen Hans,Rollen,Hans,False
1604,203162,Ben Hansbrough,Ben,Hansbrough,False
1605,201946,Tyler Hansbrough,Tyler,Hansbrough,False
1606,76942,Bob Hansen,Bob,Hansen,False
1607,76940,Glenn Hansen,Glenn,Hansen,False
1608,76941,Lars Hansen,Lars,Hansen,False
1609,2580,Travis Hansen,Travis,Hansen,False
1610,1682,Reggie Hanson,Reggie,Hanson,False
1611,76944,Bill Hanzlik,Bill,Hanzlik,False
1612,202376,Luke Harangody,Luke,Harangody,False
1613,358,Anfernee Hardaway,Anfernee,Hardaway,False
1614,896,Tim Hardaway,Tim,Hardaway,False
1615,203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,True
1616,201935,James Harden,James,Harden,True
1617,76945,Reggie Harding,Reggie,Harding,False
1618,76946,Charlie Hardnett,Charlie,Hardnett,False
1619,76947,Alan Hardy,Alan,Hardy,False
1620,76948,James Hardy,James,Hardy,False
1621,76949,John Hargis,John,Hargis,False
1622,203090,Maurice Harkless,Maurice,Harkless,True
1623,76950,Jerry Harkness,Jerry,Harkness,False
1624,76951,Skip Harlicka,Skip,Harlicka,False
1625,76952,Jerome Harmon,Jerome,Harmon,False
1626,157,Derek Harper,Derek,Harper,False
1627,1629607,Jared Harper,Jared,Harper,True
1628,202712,Justin Harper,Justin,Harper,False
1629,76954,Mike Harper,Mike,Harper,False
1630,166,Ron Harper,Ron,Harper,False
1631,1723,Matt Harpring,Matt,Harpring,False
1632,1626149,Montrezl Harrell,Montrezl,Harrell,True
1633,202725,Josh Harrellson,Josh,Harrellson,False
1634,2492,Adam Harrington,Adam,Harrington,False
1635,1733,Al Harrington,Al,Harrington,False
1636,2454,Junior Harrington,Junior,Harrington,False
1637,970,Othella Harrington,Othella,Harrington,False
1638,76956,Art Harris,Art,Harris,False
1639,76957,Bernie Harris,Bernie,Harris,False
1640,76959,Bob Harris,Bob,Harris,False
1641,76958,Chris Harris,Chris,Harris,False
1642,2734,Devin Harris,Devin,Harris,False
1643,203548,Elias Harris,Elias,Harris,False
1644,203914,Gary Harris,Gary,Harris,True
1645,203925,Joe Harris,Joe,Harris,True
1646,446,Lucious Harris,Lucious,Harris,False
1647,202412,Manny Harris,Manny,Harris,False
1648,200839,Mike Harris,Mike,Harris,False
1649,76960,Steve Harris,Steve,Harris,False
1650,202227,Terrel Harris,Terrel,Harris,False
1651,202699,Tobias Harris,Tobias,Harris,True
1652,76961,Tony Harris,Tony,Harris,False
1653,1626151,Aaron Harrison,Aaron,Harrison,False
1654,1626150,Andrew Harrison,Andrew,Harrison,False
1655,76962,Bob Harrison,Bob,Harrison,False
1656,2758,David Harrison,David,Harrison,False
1657,1627885,Shaquille Harrison,Shaquille,Harrison,True
1658,2078,Jason Hart,Jason,Hart,False
1659,1628404,Josh Hart,Josh,Hart,True
1660,1628392,Isaiah Hartenstein,Isaiah,Hartenstein,True
1661,176,Antonio Harvey,Antonio,Harvey,False
1662,2051,Donnell Harvey,Donnell,Harvey,False
1663,202238,Kenny Hasbrouck,Kenny,Hasbrouck,False
1664,321,Scott Haskin,Scott,Haskin,False
1665,76965,Clem Haskins,Clem,Haskins,False
1666,2617,Udonis Haslem,Udonis,Haslem,True
1667,2239,Trenton Hassell,Trenton,Hassell,False
1668,76967,Billy Hassett,Billy,Hassett,False
1669,76966,Joey Hassett,Joey,Hassett,False
1670,76968,Scott Hastings,Scott,Hastings,False
1671,2213,Kirk Haston,Kirk,Haston,False
1672,76969,Vern Hatton,Vern,Hatton,False
1673,76970,John Havlicek,John,Havlicek,False
1674,201150,Spencer Hawes,Spencer,Hawes,False
1675,76971,Steve Hawes,Steve,Hawes,False
1676,76972,Connie Hawkins,Connie,Hawkins,False
1677,765,Hersey Hawkins,Hersey,Hawkins,False
1678,1038,Juaquin Hawkins,Juaquin,Hawkins,False
1679,76974,Marshall Hawkins,Marshall,Hawkins,False
1680,1138,Michael Hawkins,Michael,Hawkins,False
1681,76975,Robert Hawkins,Robert,Hawkins,False
1682,76977,Tom Hawkins,Tom,Hawkins,False
1683,76978,Nate Hawthorne,Nate,Hawthorne,False
1684,101236,Chuck Hayes,Chuck,Hayes,False
1685,76979,Elvin Hayes,Elvin,Hayes,False
1686,2553,Jarvis Hayes,Jarvis,Hayes,False
1687,1629637,Jaxson Hayes,Jaxson,Hayes,True
1688,1628502,Nigel Hayes,Nigel,Hayes,False
1689,76980,Steve Hayes,Steve,Hayes,False
1690,202330,Gordon Hayward,Gordon,Hayward,True
1691,202351,Lazar Hayward,Lazar,Hayward,False
1692,2217,Brendan Haywood,Brendan,Haywood,False
1693,76981,Spencer Haywood,Spencer,Haywood,False
1694,76982,John W. Hazen,John W.,Hazen,False
1695,76983,Walt Hazzard,Walt,Hazzard,False
1696,101129,Luther Head,Luther,Head,False
1697,1049,Shane Heal,Shane,Heal,False
1698,76984,Brian Heaney,Brian,Heaney,False
1699,76985,Garfield Heard,Garfield,Heard,False
1700,203687,Reggie Hearn,Reggie,Hearn,False
1701,76986,Herm Hedderick,Herm,Hedderick,False
1702,76987,Alvin Heggs,Alvin,Heggs,False
1703,76988,Tom Heinsohn,Tom,Heinsohn,False
1704,76989,Dick Hemric,Dick,Hemric,False
1705,673,Alan Henderson,Alan,Henderson,False
1706,1538,Cedric Henderson,Cedric,Henderson,False
1707,76990,Cedric Henderson,Cedric,Henderson,False
1708,76991,Dave Henderson,Dave,Henderson,False
